scope,variant,condition,severity,seed,probe,global_coupling,input_peak_per_ms,dt_ms,pair,semantic_network,episodic_network,outcome,unit,semantic_value,episodic_value,semantic_minus_episodic_interaction
parameter_G30,G30,"High AD-like perturbation, G30",1.0,37,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.1288908632896066,-2.1785590184291372,0.0496681551395306
parameter_G30,G30,"High AD-like perturbation, G30",1.0,53,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.0629984844086993,-2.1569961799657937,0.09399769555709447
parameter_G30,G30,"High AD-like perturbation, G30",1.0,71,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.0516304692984275,-2.1398221778979316,0.08819170859950409
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,11,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,23,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,37,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,53,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"Baseline, input_0.01",0.0,71,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,11,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.1298181072301134,-2.1960123713401525,0.06619426411003904
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,23,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.1315924866746436,-2.1940391280758926,0.062446641401249
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,37,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.129685199928924,-2.19250003360601,0.06281483367708596
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,53,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.1317181686408704,-2.2008513725905905,0.06913320394972011
parameter_input_0.01,input_0.01,"High AD-like perturbation, input_0.01",1.0,71,2Hz,60.0,0.01,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.1286088665674887,-2.1898332313184747,0.06122436475098603
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,11,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,23,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,37,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,53,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"Baseline, input_0.04",0.0,71,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,11,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.131092651022443,-2.1979300011553886,0.06683735013294578
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,23,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.132553871692117,-2.195197832835697,0.06264396114358028
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,37,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.1306695147828107,-2.1929045032426755,0.06223498845986475
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,53,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.132894813902017,-2.2021952058282723,0.06930039192625514
parameter_input_0.04,input_0.04,"High AD-like perturbation, input_0.04",1.0,71,2Hz,60.0,0.04,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.131167610120439,-2.192060108885585,0.06089249876514602
parameter_G100,G100,"Baseline, G100",0.0,11,5Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G100,G100,"Baseline, G100",0.0,23,5Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G100,G100,"Baseline, G100",0.0,37,5Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G100,G100,"Baseline, G100",0.0,53,5Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G100,G100,"Baseline, G100",0.0,71,5Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
