severity,seed,probe,network,segment,segment_start_s,segment_end_s,broadband_transfer,frequency_locked_transfer,target_locked_amplitude,ipsilateral_a1_locked_amplitude,median_segment_fit_r_squared,phase_eligible_fraction,phase_lag_degrees,median_phase_consistency_across_segments
0.0,37,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950303383,0.0003869675657603095,3.176924057756396e-05,0.08208608956218057,0.9986654264932849,1.0,30.716791512968033,0.9999999684215362
0.0,37,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357556065,0.0007562648339972078,6.20815196317934e-05,0.08208608956218057,0.9989711166405338,1.0,27.7830868732682,0.9999999811604494
0.0,53,2Hz,Semantic proxy,1,0.0,2.0,0.00028076575856081723,0.0002797317017879557,1.721708652483136e-05,0.06154128079682579,0.9979764951895603,1.0,13.346608237723114,0.9999999877371695
0.0,53,2Hz,Episodic proxy,1,0.0,2.0,0.0005544256177864757,0.0005529653463001771,3.4031494221648815e-05,0.061541280796825776,0.9993527189435889,1.0,12.230573047149262,0.9999999986762547
0.0,53,2Hz,Semantic proxy,2,2.0,4.0,0.00028030711939118534,0.0002796246343014906,1.7210492376670177e-05,0.06154127356513836,0.9999872353259565,1.0,13.328594195658145,0.9999999877371695
0.0,53,2Hz,Episodic proxy,2,2.0,4.0,0.0005541110727513462,0.0005528490008417829,3.4024329598605514e-05,0.06154127356513836,0.9999881766660977,1.0,12.232927814200583,0.9999999986762547
0.0,53,2Hz,Semantic proxy,3,4.0,6.0,0.0002803098630097839,0.0002796274537640223,1.7210666336576996e-05,0.06154127364676795,0.9999885330377446,1.0,13.331535081989015,0.9999999877371695
0.0,53,2Hz,Episodic proxy,3,4.0,6.0,0.000554114090461715,0.0005528520567035204,3.402451716423976e-05,0.06154127364676795,0.9999886478336713,1.0,12.233777181777917,0.9999999986762547
0.0,53,2Hz,Semantic proxy,4,6.0,8.0,0.00028030934934852506,0.0002796269564473843,1.72106356214444e-05,0.061541273610569554,0.9999885710731025,1.0,13.331264106432352,0.9999999877371695
0.0,53,2Hz,Episodic proxy,4,6.0,8.0,0.0005541132798498305,0.000552851244988952,3.402446714363108e-05,0.06154127361056956,0.999988645614633,1.0,12.233784892503065,0.9999999986762547
