severity,probe,network,signal,frequency_hz,median_power,minimum_power,maximum_power,numerical_initializations,log10_median_power,severity_label,series
0.0,2Hz,Episodic proxy,Evoked,4.7,2.3510798832183844e-12,2.3498993020037395e-12,2.3524018868073342e-12,20,-11.628732614494137,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,4.800000000000001,2.1567446468938053e-12,2.1559725796637118e-12,2.1577058034857574e-12,20,-11.666201271220935,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,4.9,1.9830224525531446e-12,1.982713735942279e-12,1.98390937110104e-12,20,-11.702672368515458,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.0,1.8317453859560237e-12,1.831396754488212e-12,1.832373682948125e-12,20,-11.7371348937463,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.1000000000000005,1.6970800400896209e-12,1.696432176295998e-12,1.6974217382704152e-12,20,-11.77029767438856,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.2,1.576137886493542e-12,1.575303015001802e-12,1.576594506762876e-12,20,-11.80240579146335,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.300000000000001,1.4683087197286347e-12,1.466760838670752e-12,1.4687942249757745e-12,20,-11.833182622091206,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.4,1.3689130699002195e-12,1.3676441539159029e-12,1.3694488721949313e-12,20,-11.863624129997014,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.5,1.2791433487540055e-12,1.2783517892796198e-12,1.2795002781191661e-12,20,-11.893080783055085,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.6000000000000005,1.1943616447728915e-12,1.193949364093372e-12,1.195211031468804e-12,20,-11.922864151809277,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.7,1.1112938635274238e-12,1.1110082205119566e-12,1.1123913757332034e-12,20,-11.954171083783745,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.800000000000001,1.0727955257506554e-12,1.0723496450723328e-12,1.0736749249368881e-12,20,-11.96948304644081,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,5.9,1.0056190909556789e-12,1.0050879008419888e-12,1.0060112767663875e-12,20,-11.997566490475236,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.0,9.459524455093027e-13,9.454486829850526e-13,9.464740163084773e-13,20,-12.024130695703928,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.1000000000000005,8.883214360197265e-13,8.877384423008605e-13,8.888660000592032e-13,20,-12.051429857836151,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.2,8.328069156367664e-13,8.323712177384388e-13,8.333068637461105e-13,20,-12.079455677096924,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.300000000000001,7.980259554953325e-13,7.977007616783426e-13,7.984746769537403e-13,20,-12.09798298315418,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.4,7.569268967016049e-13,7.567168644898418e-13,7.57384770047182e-13,20,-12.120946062233305,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.5,7.201993404227454e-13,7.198263271253249e-13,7.20639889061672e-13,20,-12.142547280702713,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.6000000000000005,6.854035101725126e-13,6.849072197925003e-13,6.856524989687104e-13,20,-12.164053675738295,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.7,6.545770724167367e-13,6.541740860659069e-13,6.550133614520637e-13,20,-12.184039210603446,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.800000000000001,6.260365785983222e-13,6.252443737308169e-13,6.265907622215704e-13,20,-12.2034002907204,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,6.9,5.983129720874694e-13,5.974304261307804e-13,5.989668252479546e-13,20,-12.223071581070817,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.0,5.734254475262695e-13,5.727477012924716e-13,5.737598146572951e-13,20,-12.24152303780215,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.1000000000000005,5.491197962013193e-13,5.483669636621355e-13,5.493089650836747e-13,20,-12.260332899350134,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.2,5.268451972531589e-13,5.262285715069451e-13,5.275299130967256e-13,20,-12.278316974644854,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.300000000000001,5.048178996722425e-13,5.042409284727107e-13,5.058182661437653e-13,20,-12.296865254415543,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.4,4.838358177576581e-13,4.834729145013302e-13,4.847675215101592e-13,20,-12.315301984509246,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.5,4.668600527105029e-13,4.663938156531581e-13,4.678375260518651e-13,20,-12.330813285267332,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.6000000000000005,4.5139388820291165e-13,4.5076127846703163e-13,4.5240311643651997e-13,20,-12.34544432549246,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.7,4.400279903974077e-13,4.391743902859395e-13,4.407343011830525e-13,20,-12.356519696949027,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.800000000000001,4.1901929119070007e-13,4.1835292525699377e-13,4.207309345344924e-13,20,-12.377765982129626,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,7.9,4.0869468646844613e-13,4.0796512961090955e-13,4.098025400787852e-13,20,-12.388601008611955,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.0,3.9768897095344376e-13,3.9694291708179016e-13,3.9839535977969367e-13,20,-12.400456453068527,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.1,3.8440830214127935e-13,3.837753112982452e-13,3.854240358630366e-13,20,-12.415207241359346,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.200000000000001,3.7428566658276997e-13,3.728918014852082e-13,3.7493646505788347e-13,20,-12.426796804045614,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.3,3.572325797196709e-13,3.5599835365307425e-13,3.577583062563441e-13,20,-12.447048940188726,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.4,3.511877457383206e-13,3.50208525970553e-13,3.5204533705541075e-13,20,-12.454460646669915,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.5,3.4606047889784975e-13,3.449103622243256e-13,3.4699415542342937e-13,20,-12.460847995553092,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.6,3.394405202564466e-13,3.38368167385163e-13,3.403134017882695e-13,20,-12.469236315602945,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.700000000000001,3.3323964383684245e-13,3.3218779142216337e-13,3.340168023976248e-13,20,-12.477243338371414,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.8,3.263829110926305e-13,3.2516725651859287e-13,3.278494474120598e-13,20,-12.486272588314197,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,8.9,3.2037954783700276e-13,3.1933216633188874e-13,3.2178824101051007e-13,20,-12.494335215886915,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.0,3.1777636790846036e-13,3.169355456066698e-13,3.1959218246392234e-13,20,-12.497878403127906,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.1,3.1502238811865014e-13,3.1304296462346143e-13,3.1664254813963194e-13,20,-12.50165858052506,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.200000000000001,3.132207591056866e-13,3.112938875274898e-13,3.1526571940322285e-13,20,-12.504149462238988,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.3,3.1120641300664034e-13,3.0935370605571586e-13,3.142520936321591e-13,20,-12.506951462117119,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.4,3.0755562175554137e-13,3.0595390110932514e-13,3.094151710102252e-13,20,-12.512076330174631,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.5,3.0726938963213155e-13,3.060894456118886e-13,3.092877942331189e-13,20,-12.51248070227537,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.600000000000001,3.1128161523817334e-13,3.0764986428248645e-13,3.1292058596756454e-13,20,-12.506846528647369,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.700000000000001,3.221144114592305e-13,3.181494478151267e-13,3.242249212134386e-13,20,-12.491989844328996,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.8,3.582081829419597e-13,3.551122379909272e-13,3.5944210745810474e-13,20,-12.445864497309023,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,9.9,3.649063868824726e-13,3.632883088975197e-13,3.658328219546393e-13,20,-12.437818535200604,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.0,3.786283676589665e-13,3.7730099297411775e-13,3.840860215441705e-13,20,-12.421786850868195,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.100000000000001,3.972658917039095e-13,3.94076187271128e-13,4.0445993667109943e-13,20,-12.400918720826004,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.200000000000001,4.2795988390024494e-13,4.2496972322838653e-13,4.390344290941631e-13,20,-12.36859693897116,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.3,4.797001018184866e-13,4.731203810719247e-13,4.933016301223093e-13,20,-12.319030189353152,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.4,5.411842259914373e-13,5.341163640614143e-13,5.561724686309581e-13,20,-12.266654870361023,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.5,6.70907884157522e-13,6.631504635879296e-13,6.89726897150013e-13,20,-12.173337104493205,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.600000000000001,7.840789025805234e-13,7.701887587805198e-13,8.096952469063654e-13,20,-12.105640231663632,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.700000000000001,8.804074886783745e-13,8.677457259495116e-13,9.031758869168827e-13,20,-12.055316272027524,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.8,1.0676882624565442e-12,1.0566905890059402e-12,1.0733075086433348e-12,20,-11.971555531631061,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,10.9,1.4668526884016114e-12,1.4177353179360449e-12,1.4791207448974151e-12,20,-11.833613498853842,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.0,2.485334854308998e-12,2.3914520221649288e-12,2.5287196117291645e-12,20,-11.604615089594041,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.100000000000001,4.075827820556552e-12,4.018565529164941e-12,4.1031763594765985e-12,20,-11.389784170632637,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.200000000000001,5.425053447190564e-12,5.311898011800849e-12,5.504523689376209e-12,20,-11.265595978824024,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.3,6.104469562551442e-12,5.8741210456787146e-12,6.305434119561403e-12,20,-11.214352067356321,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.4,5.986559115554345e-12,5.702434242952932e-12,6.255751473332843e-12,20,-11.222822724605667,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.5,5.199911777085557e-12,4.95901894322849e-12,5.441462057518781e-12,20,-11.284004024644037,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.600000000000001,4.302309729414541e-12,4.171035241786462e-12,4.462761024508942e-12,20,-11.366298327343818,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.700000000000001,3.591833161101515e-12,3.5563644715546427e-12,3.7014860064538836e-12,20,-11.444683844303105,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.8,2.9084288470266885e-12,2.899836910977297e-12,2.9900910410502548e-12,20,-11.536341556490564,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,11.9,2.2712149084682336e-12,2.260870523418569e-12,2.3360337463017795e-12,20,-11.643741769723025,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Evoked,12.0,1.7133227574841032e-12,1.7018591494276133e-12,1.7663673945880739e-12,20,-11.7661608164912,0.0,Evoked · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,0.5,4.976783760127618e-11,4.935411972040408e-11,5.026596471408096e-11,20,-10.303051228820681,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,0.6000000000000001,4.534126580724635e-11,4.500617590397252e-11,4.5749061696160326e-11,20,-10.343506359696299,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,0.7000000000000001,4.51358303520043e-11,4.484182696570803e-11,4.549309889339704e-11,20,-10.345478563529342,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,0.8,4.768497797659564e-11,4.741626058567869e-11,4.800829082435941e-11,20,-10.321618413609292,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,0.9,5.293286088778669e-11,5.2685149642342826e-11,5.322856428036177e-11,20,-10.276274632851688,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.0,6.17014734330747e-11,6.147801595150012e-11,6.196953328069193e-11,20,-10.209704464877403,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.1,7.601082636430678e-11,7.582167503086544e-11,7.624393271881416e-11,20,-10.119124545937414,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.2000000000000002,1.0032817519918504e-10,1.0019263134372487e-10,1.0051274090631817e-10,20,-9.998577086768169,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.3,1.4542194755957804e-10,1.4536982290998584e-10,1.455265439114593e-10,20,-9.837370043375868,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.4000000000000001,2.420190112101916e-10,2.4196617371011824e-10,2.421137257361234e-10,20,-9.616150517741103,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.5,5.055449487314361e-10,5.051588481700624e-10,5.059524753938824e-10,20,-9.296240224606736,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.6,1.6639706851778304e-09,1.6625953708286946e-09,1.6653136650134719e-09,20,-8.778854329113596,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.7000000000000002,3.707380986616592e-08,3.706360606691219e-08,3.7083354158232765e-08,20,-7.430932781684691,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.8,2.933180919152601e-07,2.9329279663113423e-07,2.933462720087412e-07,20,-6.5326611488276916,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,1.9000000000000001,3.017138947405988e-07,3.0169715291871713e-07,3.017322016903488e-07,20,-6.520404688929363,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.0,3.0299615250952205e-07,3.0298780555006713e-07,3.030048414904002e-07,20,-6.518562886198991,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.1,3.0105259744534505e-07,3.010504748627957e-07,3.0105327622124123e-07,20,-6.521357621400484,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.2,2.919196052422439e-07,2.919059601438063e-07,2.9193058149385736e-07,20,-6.534736736931813,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.3000000000000003,3.725972218272521e-08,3.725730149779252e-08,3.726269180964088e-08,20,-7.428760387629771,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.4000000000000004,1.641135898700041e-09,1.6399002381182025e-09,1.6423669735846709e-09,20,-8.784855454527772,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.5,4.69712281705027e-10,4.6886239637837e-10,4.70515210681033e-10,20,-9.32816808404288,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.6,2.05922532698044e-10,2.0529796072166402e-10,2.0649945860741676e-10,20,-9.686296128899185,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.7,1.1110536345473632e-10,1.1062920076770469e-10,1.1154630543317994e-10,20,-9.954264975599433,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.8000000000000003,6.787176148413529e-11,6.750182510105613e-11,6.822446363696461e-11,20,-10.168310879364409,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,2.9000000000000004,4.5038781125723253e-11,4.474814908691597e-11,4.532804324147633e-11,20,-10.346413371210335,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.0,3.1709860249436226e-11,3.14785376172184e-11,3.194920712129703e-11,20,-10.498805671975827,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.1,2.3337245317463146e-11,2.3150504318559922e-11,2.353603345126344e-11,20,-10.63195040853184,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.2,1.7771825058932632e-11,1.761872895706094e-11,1.7938400740754694e-11,20,-10.750267970488231,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.3000000000000003,1.3904615463588166e-11,1.3777444435640115e-11,1.40462490207133e-11,20,-10.85684101718105,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.4000000000000004,1.1112299241737954e-11,1.1005858883241246e-11,1.123427143517423e-11,20,-10.954196072050344,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.5,9.012587534976444e-12,8.92194008489578e-12,9.119068592140759e-12,20,-11.045150504156274,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.6,7.316741285387748e-12,7.234132400884383e-12,7.414283472085415e-12,20,-11.135682301029874,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.7,5.256630886756121e-12,5.129985874896968e-12,5.389168252310943e-12,20,-11.279292517459991,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.8000000000000003,1.1441569741894302e-11,1.1431894735936714e-11,1.14636400922723e-11,20,-10.941514387826638,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,3.9000000000000004,1.0248636092444989e-11,1.022246259244487e-11,1.0314443970981933e-11,20,-10.989333927480217,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.0,9.059969898705958e-12,8.996437712617491e-12,9.166661301596795e-12,20,-11.04287324524235,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.1000000000000005,7.890235337225496e-12,7.79586157696182e-12,8.029694652026751e-12,20,-11.102910043161405,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.2,6.561692940353571e-12,6.444690642738872e-12,6.723969134225303e-12,20,-11.182984096630591,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.3,2.7269953542595647e-12,2.6311020711396e-12,2.832177335436482e-12,20,-11.564315601926781,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.4,2.5088388310735896e-12,2.5013624744526277e-12,2.537389486915324e-12,20,-11.600527237060676,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.5,2.335714771248574e-12,2.3338267325255827e-12,2.348003411233105e-12,20,-11.631580192739428,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.6000000000000005,2.165172330967174e-12,2.163354955200287e-12,2.1836307570264127e-12,20,-11.664507531453992,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.7,2.0132228316264447e-12,2.0102435659654002e-12,2.039850491277561e-12,20,-11.696108152985234,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.800000000000001,1.8813732632314667e-12,1.875336762903547e-12,1.9143474031171497e-12,20,-11.725525032158403,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,4.9,1.7671974767350426e-12,1.7569068901134439e-12,1.8056244362653088e-12,20,-11.752714917236684,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,5.0,1.6696602845661397e-12,1.6552832982515083e-12,1.7126457623459388e-12,20,-11.777371883071876,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,5.1000000000000005,1.5869787545171752e-12,1.5689930250731327e-12,1.6339268817508774e-12,20,-11.799428887270178,0.0,Stimulated · Episodic proxy
0.0,2Hz,Episodic proxy,Stimulated,5.2,1.5171427966804504e-12,1.4961293051179555e-12,1.567835925683086e-12,20,-11.818973540576662,0.0,Stimulated · Episodic proxy
